Transaction_ID,itemDescription
1439,Beer
1439,Rice
1440,Toothpaste
1440,Butter
1440,Biscuits
1441,Soda
1441,Cereal
1441,Flour
1441,Sugar
1442,Butter
1442,Milk
1443,Soda
1443,Bread
1444,Soap
1444,Cooking Oil
1444,Sugar
1445,Cereal
1445,Butter
1445,Eggs
1445,Beer
1446,Toothpaste
1446,Coffee
1446,Beans
1446,Soda
1446,Beer
1447,Rice
1447,Diapers
1447,Cooking Oil
1447,Bread
1447,Milk
1447,Coffee
1448,Soap
1448,Toothpaste
1449,Soap
1449,Toothpaste
1449,Biscuits
1449,Milk
1450,Tea
1450,Diapers
1451,Tea
1451,Soda
1451,Shampoo
1451,Sugar
1452,Soap
1452,Soda
1452,Butter
1452,Biscuits
1453,Diapers
1453,Biscuits
1453,Soda
1453,Cereal
1453,Tea
1453,Rice
1454,Soap
1454,Rice
1455,Biscuits
1455,Soap
1455,Salt
1455,Beans
1455,Cooking Oil
1456,Bread
1456,Biscuits
1457,Sugar
1457,Salt
1458,Biscuits
1458,Bread
1458,Cooking Oil
1458,Soap
1459,Shampoo
1459,Salt
1460,Shampoo
1460,Salt
1460,Milk
1460,Flour
1461,Flour
1461,Beans
1461,Eggs
1462,Beans
1462,Butter
1463,Tea
1463,Bread
1463,Diapers
1463,Cooking Oil
1464,Toothpaste
1464,Shampoo
1465,Beer
1465,Shampoo
1465,Rice
1465,Bread
1465,Soda
1465,Beans
1466,Cooking Oil
1466,Soap
1467,Soap
1467,Cooking Oil
1467,Butter
1467,Soda
1467,Diapers
1467,Salt
1468,Cooking Oil
1468,Soda
1468,Beer
1469,Tea
1469,Beans
1469,Salt
1469,Shampoo
1470,Soda
1470,Eggs
1470,Diapers
1471,Beans
1471,Rice
1471,Milk
1472,Biscuits
1472,Soap
1472,Flour
1472,Eggs
1473,Butter
1473,Biscuits
1473,Cooking Oil
1473,Rice
1473,Eggs
1473,Beans
1474,Soda
1474,Shampoo
1474,Coffee
1474,Salt
1474,Eggs
1474,Cooking Oil
1475,Beer
1475,Beans
1475,Shampoo
1475,Cooking Oil
1476,Shampoo
1476,Soap
1476,Rice
1477,Beer
1477,Toothpaste
1477,Diapers
1477,Tea
1477,Bread
1477,Cooking Oil
1478,Tea
1478,Biscuits
1478,Soda
1478,Coffee
1478,Toothpaste
1478,Sugar
1479,Cereal
1479,Shampoo
1479,Milk
1479,Beer
1479,Coffee
1479,Tea
1480,Sugar
1480,Flour
1480,Cereal
1480,Beans
1480,Shampoo
1481,Cooking Oil
1481,Eggs
1481,Coffee
1481,Shampoo
1481,Rice
1482,Tea
1482,Rice
1482,Flour
1482,Soap
1483,Butter
1483,Sugar
1483,Coffee
1484,Flour
1484,Beans
1485,Soda
1485,Diapers
1485,Shampoo
1485,Biscuits
1485,Milk
1486,Tea
1486,Rice
1486,Sugar
1487,Rice
1487,Cereal
1488,Tea
1488,Milk
1488,Soda
1488,Bread
1488,Biscuits
1488,Shampoo
1489,Cooking Oil
1489,Beans
1490,Shampoo
1490,Salt
1491,Soap
1491,Sugar
1492,Butter
1492,Biscuits
1492,Beer
1493,Beer
1493,Biscuits
1494,Rice
1494,Soda
1494,Eggs
1494,Flour
1494,Butter
1494,Soap
1495,Cooking Oil
1495,Biscuits
1495,Soap
1495,Flour
1496,Coffee
1496,Sugar
1496,Butter
1496,Tea
1496,Cereal
1497,Toothpaste
1497,Shampoo
1497,Rice
1497,Milk
1498,Diapers
1498,Salt
1498,Butter
1498,Cooking Oil
1498,Shampoo
1499,Flour
1499,Rice
1499,Sugar
1499,Salt
1499,Soda
1500,Beans
1500,Bread
1500,Milk
1500,Diapers
1501,Rice
1501,Diapers
1501,Soap
1502,Salt
1502,Butter
1502,Diapers
1502,Flour
1503,Soap
1503,Bread
1503,Cereal
1503,Rice
1503,Beans
1504,Flour
1504,Beans
1505,Tea
1505,Toothpaste
1505,Cooking Oil
1506,Milk
1506,Rice
1506,Eggs
1506,Soda
1506,Beer
1507,Cooking Oil
1507,Shampoo
1507,Butter
1507,Tea
1507,Rice
1508,Eggs
1508,Salt
1508,Shampoo
1508,Cooking Oil
1508,Toothpaste
1508,Biscuits
1509,Milk
1509,Tea
1510,Sugar
1510,Bread
1510,Soap
1510,Coffee
1510,Beans
1511,Biscuits
1511,Eggs
1511,Butter
1511,Tea
1512,Beer
1512,Sugar
1512,Shampoo
1513,Toothpaste
1513,Soda
1513,Sugar
1513,Rice
1514,Biscuits
1514,Cooking Oil
1514,Beans
1515,Eggs
1515,Shampoo
1515,Salt
1516,Soap
1516,Cereal
1516,Flour
1517,Bread
1517,Diapers
1518,Flour
1518,Eggs
1518,Toothpaste
1518,Coffee
1518,Rice
1518,Salt
1519,Milk
1519,Soap
1519,Shampoo
1520,Rice
1520,Sugar
1520,Eggs
1520,Salt
1520,Tea
1520,Beans
1521,Bread
1521,Beer
1522,Toothpaste
1522,Soda
1522,Butter
1522,Flour
1522,Coffee
1523,Rice
1523,Beans
1523,Soda
1524,Sugar
1524,Shampoo
1524,Coffee
1524,Diapers
1524,Beans
1525,Shampoo
1525,Tea
1525,Cereal
1526,Bread
1526,Beans
1526,Rice
1527,Cereal
1527,Toothpaste
1527,Flour
1528,Biscuits
1528,Toothpaste
1528,Eggs
1528,Bread
1529,Sugar
1529,Cooking Oil
1529,Soap
1529,Coffee
1529,Diapers
1530,Cereal
1530,Rice
1530,Eggs
1530,Butter
1530,Milk
1531,Cooking Oil
1531,Flour
1532,Salt
1532,Milk
1532,Bread
1532,Rice
1532,Soap
1533,Soap
1533,Salt
1533,Sugar
1533,Milk
1534,Tea
1534,Rice
1534,Cereal
1534,Beer
1534,Soda
1534,Toothpaste
1535,Toothpaste
1535,Sugar
1535,Eggs
1535,Cooking Oil
1536,Shampoo
1536,Sugar
1536,Rice
1536,Butter
1536,Cooking Oil
1536,Bread
1537,Soda
1537,Rice
1537,Salt
1538,Beans
1538,Rice
1538,Biscuits
1538,Beer
1538,Cooking Oil
1539,Tea
1539,Cooking Oil
1539,Soda
1539,Sugar
1539,Toothpaste
1540,Coffee
1540,Sugar
1541,Flour
1541,Tea
1542,Soda
1542,Rice
1543,Toothpaste
1543,Shampoo
1543,Butter
1544,Milk
1544,Toothpaste
1544,Salt
1544,Soda
1544,Biscuits
1545,Butter
1545,Sugar
1545,Cereal
1545,Salt
1545,Eggs
1546,Beans
1546,Tea
1546,Biscuits
1547,Rice
1547,Biscuits
1547,Coffee
1547,Bread
1547,Tea
1547,Diapers
1548,Flour
1548,Soda
1549,Cooking Oil
1549,Bread
1550,Butter
1550,Soap
1550,Salt
1550,Cereal
1551,Sugar
1551,Bread
1551,Eggs
1551,Toothpaste
1552,Toothpaste
1552,Rice
1552,Bread
1552,Cooking Oil
1552,Milk
1553,Toothpaste
1553,Cooking Oil
1553,Sugar
1553,Coffee
1553,Milk
1553,Soap
1554,Cooking Oil
1554,Milk
1554,Eggs
1554,Soap
1555,Soap
1555,Rice
1556,Flour
1556,Soap
1556,Eggs
1557,Coffee
1557,Tea
1558,Soap
1558,Beans
1558,Sugar
1558,Butter
1558,Biscuits
1559,Shampoo
1559,Beans
1559,Sugar
1559,Salt
1559,Butter
1560,Beer
1560,Coffee
1560,Soda
1560,Toothpaste
1561,Soda
1561,Rice
1561,Shampoo
1561,Eggs
1561,Diapers
1562,Cereal
1562,Tea
1562,Shampoo
1562,Diapers
1563,Milk
1563,Beer
1564,Toothpaste
1564,Flour
1564,Sugar
1564,Soda
1565,Beer
1565,Eggs
1565,Beans
1565,Toothpaste
1565,Shampoo
1565,Milk
1566,Beans
1566,Sugar
1566,Biscuits
1566,Cereal
1566,Flour
1567,Shampoo
1567,Beans
1567,Milk
1567,Eggs
1567,Diapers
1567,Rice
1568,Beer
1568,Shampoo
1569,Butter
1569,Toothpaste
1569,Rice
1569,Salt
1569,Diapers
1570,Eggs
1570,Beer
1570,Bread
1570,Butter
1570,Toothpaste
1570,Cereal
1571,Soap
1571,Milk
1571,Eggs
1572,Beans
1572,Cooking Oil
1572,Toothpaste
1572,Diapers
1572,Rice
1573,Tea
1573,Coffee
1573,Cereal
1573,Eggs
1574,Rice
1574,Butter
1574,Shampoo
1574,Bread
1574,Beer
1574,Coffee
1575,Bread
1575,Tea
1576,Toothpaste
1576,Soap
1576,Soda
1576,Beans
1576,Salt
1577,Beans
1577,Eggs
1577,Sugar
1577,Diapers
1577,Bread
1578,Butter
1578,Bread
1578,Coffee
1579,Coffee
1579,Soda
1580,Flour
1580,Shampoo
1580,Diapers
1581,Eggs
1581,Beans
1581,Toothpaste
1582,Soda
1582,Shampoo
1582,Bread
1583,Tea
1583,Sugar
1584,Soda
1584,Cereal
1584,Bread
1584,Toothpaste
1584,Flour
1585,Beans
1585,Biscuits
1585,Soap
1586,Cooking Oil
1586,Bread
1587,Shampoo
1587,Cereal
1588,Biscuits
1588,Diapers
1588,Beans
1588,Milk
1588,Soda
1589,Soda
1589,Beer
1589,Cereal
1589,Flour
1589,Milk
1590,Bread
1590,Shampoo
1590,Cooking Oil
1590,Eggs
1590,Rice
1590,Toothpaste
1591,Soda
1591,Butter
1591,Cereal
1591,Salt
1591,Toothpaste
1592,Bread
1592,Tea
1592,Beans
1592,Coffee
1592,Soda
1593,Toothpaste
1593,Flour
1593,Beer
1593,Biscuits
1594,Cooking Oil
1594,Toothpaste
1594,Sugar
1594,Beans
1594,Soap
1594,Coffee
1595,Soda
1595,Tea
1595,Coffee
1595,Beans
1596,Soda
1596,Sugar
1597,Coffee
1597,Tea
1597,Soda
1598,Shampoo
1598,Soda
1599,Flour
1599,Coffee
1599,Diapers
1599,Milk
1600,Salt
1600,Rice
1601,Tea
1601,Cereal
1601,Beer
1601,Milk
1602,Cooking Oil
1602,Shampoo
1603,Cereal
1603,Flour
1604,Diapers
1604,Flour
1605,Rice
1605,Cooking Oil
1605,Salt
1605,Milk
1605,Cereal
1606,Beer
1606,Butter
1606,Milk
1607,Toothpaste
1607,Butter
1607,Biscuits
1607,Diapers
1607,Milk
1608,Butter
1608,Tea
1608,Cereal
1608,Coffee
1608,Salt
1608,Eggs
1609,Toothpaste
1609,Beer
1609,Soda
1609,Butter
1610,Salt
1610,Cooking Oil
1610,Sugar
1611,Coffee
1611,Toothpaste
1612,Bread
1612,Flour
1612,Soda
1612,Cooking Oil
1612,Beans
1613,Tea
1613,Eggs
1613,Rice
1613,Salt
1613,Shampoo
1613,Cereal
1614,Sugar
1614,Beer
1614,Shampoo
1615,Sugar
1615,Shampoo
1615,Biscuits
1616,Toothpaste
1616,Beer
1616,Salt
1616,Bread
1616,Cereal
1617,Bread
1617,Beer
1617,Eggs
1618,Cooking Oil
1618,Cereal
1619,Tea
1619,Shampoo
1619,Milk
1619,Soap
1619,Diapers
1620,Biscuits
1620,Milk
1620,Beer
1621,Shampoo
1621,Soap
1621,Diapers
1621,Beans
1622,Salt
1622,Bread
1622,Rice
1622,Beer
1623,Sugar
1623,Soap
1623,Toothpaste
1623,Coffee
1623,Diapers
1623,Salt
1624,Soap
1624,Coffee
1624,Beans
1624,Eggs
1625,Diapers
1625,Cooking Oil
1626,Sugar
1626,Beer
1626,Diapers
1626,Beans
1626,Coffee
1627,Beer
1627,Diapers
1628,Beer
1628,Cooking Oil
1628,Tea
1628,Bread
1629,Diapers
1629,Biscuits
1630,Flour
1630,Beans
1630,Shampoo
1630,Beer
1631,Milk
1631,Salt
1632,Beer
1632,Salt
1632,Butter
1632,Milk
1633,Toothpaste
1633,Beans
1634,Bread
1634,Toothpaste
1634,Cooking Oil
1634,Flour
1634,Beer
1634,Tea
1635,Beans
1635,Biscuits
1635,Sugar
1635,Soap
1636,Flour
1636,Butter
1636,Cooking Oil
1636,Beer
1636,Coffee
1636,Shampoo
1637,Toothpaste
1637,Butter
1637,Sugar
1637,Shampoo
1638,Eggs
1638,Cereal
1638,Milk
1638,Shampoo
1638,Sugar
1639,Coffee
1639,Toothpaste
1639,Eggs
1639,Salt
1639,Soap
1640,Diapers
1640,Beer
1640,Soap
1640,Rice
1640,Soda
1640,Cooking Oil
1641,Toothpaste
1641,Soda
1641,Shampoo
1641,Tea
1641,Sugar
1642,Sugar
1642,Soda
1642,Toothpaste
1642,Cereal
1642,Butter
1642,Salt
1643,Toothpaste
1643,Soda
1643,Milk
1644,Diapers
1644,Salt
1644,Butter
1645,Shampoo
1645,Butter
1645,Biscuits
1645,Salt
1645,Beans
1645,Bread
1646,Sugar
1646,Butter
1646,Salt
1646,Beans
1646,Diapers
1646,Cereal
1647,Soda
1647,Bread
1647,Sugar
1647,Diapers
1648,Shampoo
1648,Milk
1648,Beans
1648,Diapers
1648,Coffee
1648,Eggs
1649,Bread
1649,Butter
1649,Diapers
1649,Salt
1649,Eggs
1650,Shampoo
1650,Soda
1651,Beans
1651,Biscuits
1651,Toothpaste
1651,Cooking Oil
1651,Soap
1651,Flour
1652,Sugar
1652,Cereal
1652,Beer
1652,Toothpaste
1652,Diapers
1652,Cooking Oil
1653,Sugar
1653,Cooking Oil
1653,Eggs
1653,Shampoo
1653,Soap
1654,Soap
1654,Cooking Oil
1654,Diapers
1655,Toothpaste
1655,Rice
1656,Tea
1656,Bread
1657,Beans
1657,Diapers
1657,Butter
1657,Eggs
1657,Coffee
1657,Cereal
1658,Biscuits
1658,Milk
1658,Beer
1658,Coffee
1658,Soda
1658,Rice
1659,Butter
1659,Diapers
1660,Bread
1660,Rice
1660,Coffee
1661,Biscuits
1661,Toothpaste
1661,Eggs
1662,Cereal
1662,Cooking Oil
1662,Soap
1662,Milk
1662,Soda
1662,Shampoo
1663,Cooking Oil
1663,Shampoo
1664,Shampoo
1664,Bread
1664,Beer
1665,Soap
1665,Rice
1665,Eggs
1665,Butter
1666,Diapers
1666,Tea
1667,Sugar
1667,Tea
1667,Rice
1667,Eggs
1668,Beans
1668,Shampoo
1668,Tea
1669,Cereal
1669,Cooking Oil
1670,Bread
1670,Milk
1670,Beans
1671,Butter
1671,Cooking Oil
1671,Sugar
1671,Shampoo
1671,Biscuits
1672,Soap
1672,Butter
1672,Milk
1672,Coffee
1673,Cereal
1673,Biscuits
1673,Flour
1674,Beer
1674,Cereal
1674,Soap
1674,Butter
1674,Rice
1675,Cooking Oil
1675,Toothpaste
1676,Shampoo
1676,Eggs
1676,Soda
1676,Bread
1676,Cereal
1676,Cooking Oil
1677,Bread
1677,Rice
1677,Diapers
1678,Butter
1678,Flour
1678,Diapers
1678,Sugar
1678,Beans
1678,Soda
1679,Toothpaste
1679,Eggs
1679,Beer
1679,Coffee
1679,Sugar
1680,Diapers
1680,Tea
1680,Flour
1680,Shampoo
1681,Toothpaste
1681,Milk
1681,Bread
1681,Cereal
1681,Beans
1681,Cooking Oil
1682,Bread
1682,Milk
1682,Soda
1683,Cereal
1683,Rice
1683,Soap
1683,Salt
1684,Biscuits
1684,Beer
1684,Beans
1685,Tea
1685,Diapers
1686,Eggs
1686,Beans
1686,Cereal
1686,Soap
1686,Butter
1686,Shampoo
1687,Diapers
1687,Rice
1687,Shampoo
1688,Cereal
1688,Beer
1688,Cooking Oil
1689,Rice
1689,Toothpaste
1689,Cereal
1689,Flour
1690,Cooking Oil
1690,Coffee
1690,Toothpaste
1690,Cereal
1691,Sugar
1691,Bread
1692,Soda
1692,Bread
1692,Biscuits
1692,Tea
1692,Shampoo
1692,Rice
1693,Soap
1693,Diapers
1693,Eggs
1693,Biscuits
1693,Bread
1694,Butter
1694,Salt
1694,Soap
1694,Biscuits
1694,Diapers
1695,Bread
1695,Butter
1695,Toothpaste
1696,Coffee
1696,Toothpaste
1696,Bread
1696,Flour
1697,Rice
1697,Salt
1698,Eggs
1698,Beans
1698,Flour
1699,Soda
1699,Salt
1699,Milk
1700,Soda
1700,Coffee
1700,Bread
1700,Biscuits
1701,Butter
1701,Rice
1701,Beer
1701,Soda
1701,Tea
1702,Coffee
1702,Biscuits
1702,Tea
1702,Eggs
1702,Sugar
1702,Salt
1703,Sugar
1703,Rice
1704,Flour
1704,Beer
1704,Rice
1704,Coffee
1704,Bread
1704,Salt
1705,Cereal
1705,Rice
1705,Diapers
1705,Toothpaste
1705,Bread
1705,Coffee
1706,Cooking Oil
1706,Shampoo
1707,Rice
1707,Butter
1707,Beer
1707,Toothpaste
1707,Soda
1708,Beer
1708,Milk
1708,Flour
1708,Biscuits
1709,Shampoo
1709,Diapers
1709,Toothpaste
1709,Cooking Oil
1710,Soap
1710,Coffee
1711,Eggs
1711,Biscuits
1711,Bread
1711,Flour
1712,Eggs
1712,Flour
1712,Coffee
1712,Tea
1712,Cooking Oil
1713,Eggs
1713,Butter
1713,Bread
1713,Soda
1714,Bread
1714,Biscuits
1714,Cooking Oil
1714,Rice
1714,Flour
1715,Soda
1715,Flour
1716,Milk
1716,Cooking Oil
1716,Beer
1716,Flour
1717,Cereal
1717,Toothpaste
1718,Toothpaste
1718,Biscuits
1719,Eggs
1719,Milk
1720,Soap
1720,Cooking Oil
1721,Sugar
1721,Milk
1722,Milk
1722,Beans
1722,Shampoo
1722,Eggs
1722,Butter
1723,Diapers
1723,Milk
1724,Soap
1724,Cereal
1724,Butter
1724,Shampoo
1725,Cereal
1725,Bread
1725,Toothpaste
1726,Toothpaste
1726,Shampoo
1726,Butter
1726,Cooking Oil
1726,Bread
1727,Beer
1727,Cooking Oil
1727,Coffee
1727,Butter
1727,Cereal
1728,Cereal
1728,Eggs
1729,Coffee
1729,Biscuits
1729,Sugar
1729,Beer
1729,Rice
1729,Tea
1730,Soda
1730,Toothpaste
1730,Tea
1730,Flour
1730,Sugar
1731,Milk
1731,Sugar
1732,Biscuits
1732,Shampoo
1732,Beer
1732,Salt
1733,Biscuits
1733,Diapers
1733,Sugar
1733,Cereal
1734,Beans
1734,Cooking Oil
1734,Cereal
1734,Salt
1734,Bread
1735,Biscuits
1735,Sugar
1735,Milk
1735,Flour
1735,Diapers
1735,Coffee
1736,Coffee
1736,Cereal
1736,Biscuits
1736,Eggs
1737,Coffee
1737,Soda
1737,Toothpaste
1737,Cooking Oil
1738,Biscuits
1738,Cooking Oil
1738,Beans
1738,Shampoo
1738,Cereal
1738,Eggs
1739,Toothpaste
1739,Milk
1740,Flour
1740,Bread
1740,Cereal
1740,Diapers
1740,Toothpaste
1741,Coffee
1741,Flour
1741,Soda
1741,Cooking Oil
1741,Soap
1741,Butter
1742,Tea
1742,Bread
1742,Salt
1742,Biscuits
1742,Eggs
1743,Bread
1743,Diapers
1743,Butter
1743,Sugar
1744,Toothpaste
1744,Coffee
1744,Salt
1744,Milk
1745,Coffee
1745,Cereal
1746,Tea
1746,Flour
1746,Rice
1746,Cereal
1747,Diapers
1747,Flour
1747,Tea
1747,Coffee
1748,Tea
1748,Rice
1749,Bread
1749,Sugar
1750,Butter
1750,Cooking Oil
1750,Coffee
1750,Beans
1750,Toothpaste
1751,Salt
1751,Cereal
1751,Tea
1752,Cereal
1752,Shampoo
1752,Eggs
1752,Butter
1752,Sugar
1752,Toothpaste
1753,Coffee
1753,Cereal
1753,Diapers
1754,Salt
1754,Cooking Oil
1754,Shampoo
1754,Flour
1754,Milk
1755,Biscuits
1755,Coffee
1755,Diapers
1755,Beans
1755,Sugar
1755,Tea
1756,Milk
1756,Rice
1756,Sugar
1757,Biscuits
1757,Soda
1757,Coffee
1757,Eggs
1757,Cereal
1757,Soap
1758,Eggs
1758,Tea
1758,Beer
1758,Soap
1758,Salt
1758,Flour
1759,Toothpaste
1759,Tea
1759,Cooking Oil
1759,Salt
1759,Soda
1759,Beer
1760,Soda
1760,Rice
1760,Soap
1760,Milk
1760,Coffee
1761,Coffee
1761,Toothpaste
1761,Flour
1762,Coffee
1762,Beans
1762,Shampoo
1762,Soap
1762,Tea
1763,Rice
1763,Diapers
1763,Eggs
1763,Sugar
1764,Beans
1764,Toothpaste
1765,Salt
1765,Flour
1765,Milk
1765,Toothpaste
1765,Cooking Oil
1765,Coffee
1766,Toothpaste
1766,Shampoo
1766,Biscuits
1766,Salt
1766,Soda
1767,Rice
1767,Soap
1767,Bread
1767,Tea
1768,Flour
1768,Rice
1768,Eggs
1768,Salt
1768,Diapers
1769,Beer
1769,Cereal
1769,Diapers
1769,Eggs
1770,Flour
1770,Butter
1770,Biscuits
1770,Eggs
1771,Milk
1771,Diapers
1771,Coffee
1771,Cooking Oil
1772,Cooking Oil
1772,Rice
1772,Beans
1773,Coffee
1773,Sugar
1773,Diapers
1773,Rice
1774,Beans
1774,Cereal
1775,Soap
1775,Cereal
1775,Bread
1775,Soda
1776,Sugar
1776,Soap
1776,Flour
1776,Diapers
1776,Coffee
1776,Beer
1777,Beer
1777,Biscuits
1777,Diapers
1778,Toothpaste
1778,Cooking Oil
1778,Eggs
1778,Biscuits
1778,Coffee
1779,Shampoo
1779,Coffee
1779,Toothpaste
1779,Diapers
1779,Bread
1780,Sugar
1780,Biscuits
1780,Cereal
1780,Beans
1781,Soda
1781,Salt
1782,Flour
1782,Shampoo
1782,Biscuits
1782,Soap
1783,Beans
1783,Cooking Oil
1783,Bread
1783,Milk
1783,Sugar
1783,Eggs
1784,Biscuits
1784,Cereal
1784,Soap
1784,Diapers
1785,Soap
1785,Eggs
1785,Diapers
1786,Coffee
1786,Soda
1786,Butter
1786,Cooking Oil
1786,Toothpaste
1787,Eggs
1787,Tea
1787,Butter
1787,Biscuits
1788,Cereal
1788,Soda
1789,Tea
1789,Coffee
1790,Soap
1790,Beans
1791,Flour
1791,Beans
1791,Beer
1792,Toothpaste
1792,Milk
1793,Beer
1793,Bread
1793,Tea
1793,Cooking Oil
1794,Soap
1794,Tea
1794,Butter
1794,Sugar
1794,Shampoo
1795,Eggs
1795,Soap
1795,Coffee
1795,Sugar
1795,Diapers
1796,Shampoo
1796,Soda
1796,Tea
1796,Beans
1797,Coffee
1797,Beer
1797,Toothpaste
1797,Rice
1797,Cereal
1797,Bread
1798,Toothpaste
1798,Eggs
1798,Soap
1799,Flour
1799,Beer
1799,Cooking Oil
1799,Soda
1799,Toothpaste
1799,Cereal
1800,Milk
1800,Eggs
1800,Beans
1800,Toothpaste
1800,Salt
1800,Soda
1801,Soap
1801,Tea
1801,Shampoo
1801,Flour
1802,Cereal
1802,Shampoo
1802,Toothpaste
1803,Tea
1803,Biscuits
1803,Butter
1803,Soap
1803,Milk
1804,Tea
1804,Rice
1804,Diapers
1805,Eggs
1805,Coffee
1805,Soda
1805,Shampoo
1806,Butter
1806,Salt
1806,Eggs
1806,Cereal
1806,Cooking Oil
1806,Coffee
1807,Tea
1807,Rice
1807,Coffee
1807,Beer
1807,Milk
1808,Bread
1808,Eggs
1808,Toothpaste
1808,Soap
1808,Cooking Oil
1809,Coffee
1809,Soap
1809,Milk
1809,Bread
1809,Rice
1810,Sugar
1810,Cooking Oil
1811,Soda
1811,Toothpaste
1811,Eggs
1811,Diapers
1811,Flour
1812,Sugar
1812,Soda
1812,Rice
1812,Tea
1812,Beer
1813,Cereal
1813,Butter
1814,Beans
1814,Butter
1814,Diapers
1815,Tea
1815,Eggs
1815,Bread
1815,Rice
1815,Sugar
1816,Salt
1816,Tea
1816,Coffee
1816,Milk
1816,Diapers
1817,Milk
1817,Beer
1817,Butter
1817,Soap
1817,Beans
1818,Milk
1818,Bread
1818,Cereal
1818,Soap
1818,Coffee
1819,Salt
1819,Flour
1819,Coffee
1820,Bread
1820,Shampoo
1821,Bread
1821,Cooking Oil
1822,Eggs
1822,Flour
1822,Butter
1823,Tea
1823,Milk
1823,Shampoo
1824,Butter
1824,Cooking Oil
1824,Biscuits
1824,Coffee
1824,Beer
1824,Toothpaste
1825,Soap
1825,Shampoo
1825,Butter
1825,Flour
1825,Coffee
1825,Milk
1826,Cooking Oil
1826,Tea
1826,Bread
1826,Soap
1827,Bread
1827,Soap
1827,Coffee
1827,Toothpaste
1828,Eggs
1828,Rice
1828,Salt
1829,Eggs
1829,Coffee
1830,Beans
1830,Soda
1830,Butter
1830,Tea
1830,Rice
1831,Cereal
1831,Cooking Oil
1832,Sugar
1832,Cooking Oil
1832,Tea
1832,Biscuits
1832,Soda
1833,Cooking Oil
1833,Bread
1834,Biscuits
1834,Toothpaste
1834,Soap
1834,Beer
1834,Flour
1834,Rice
1835,Bread
1835,Flour
1835,Cereal
1835,Butter
1835,Beans
1835,Beer
1836,Flour
1836,Eggs
1836,Milk
1836,Sugar
1836,Salt
1837,Beans
1837,Coffee
1837,Sugar
1837,Soap
1837,Biscuits
1838,Flour
1838,Toothpaste
1839,Sugar
1839,Rice
1839,Cooking Oil
1839,Milk
1840,Shampoo
1840,Beans
1840,Bread
1840,Flour
1840,Cooking Oil
1840,Tea
1841,Coffee
1841,Diapers
1841,Milk
1842,Flour
1842,Soap
1842,Beer
1843,Tea
1843,Toothpaste
1843,Bread
1843,Eggs
1844,Eggs
1844,Coffee
1844,Milk
1844,Sugar
1844,Biscuits
1845,Eggs
1845,Tea
1845,Diapers
1846,Flour
1846,Beer
1846,Eggs
1847,Toothpaste
1847,Beans
1847,Tea
1847,Coffee
1847,Flour
1848,Tea
1848,Flour
1848,Beans
1848,Diapers
1848,Toothpaste
1849,Rice
1849,Soda
1849,Eggs
1850,Soap
1850,Cereal
1850,Tea
1850,Soda
1851,Shampoo
1851,Beer
1851,Cereal
1851,Sugar
1851,Soda
1852,Soap
1852,Shampoo
1853,Beans
1853,Diapers
1854,Diapers
1854,Tea
1854,Rice
1855,Toothpaste
1855,Beans
1855,Cereal
1855,Biscuits
1855,Soap
1856,Cereal
1856,Soda
1856,Eggs
1856,Cooking Oil
1856,Sugar
1856,Salt
1857,Coffee
1857,Sugar
1857,Cereal
1857,Bread
1857,Beer
1858,Salt
1858,Soda
1858,Soap
1858,Shampoo
1858,Diapers
1858,Cereal
1859,Soap
1859,Soda
1859,Beans
1859,Eggs
1860,Milk
1860,Butter
1860,Soap
1860,Tea
1860,Coffee
1861,Rice
1861,Salt
1861,Beer
1861,Soda
1861,Biscuits
1862,Soap
1862,Shampoo
1863,Flour
1863,Soda
1863,Milk
1864,Bread
1864,Sugar
1864,Rice
1864,Toothpaste
1865,Rice
1865,Flour
1865,Tea
1866,Butter
1866,Eggs
1867,Soap
1867,Biscuits
1867,Eggs
1867,Beer
1867,Coffee
1868,Tea
1868,Shampoo
1868,Rice
1868,Beans
1868,Soap
1869,Beans
1869,Shampoo
1869,Eggs
1869,Butter
1869,Salt
1869,Biscuits
1870,Rice
1870,Coffee
1870,Soap
1871,Bread
1871,Tea
1871,Soda
1871,Cereal
1872,Eggs
1872,Shampoo
1873,Shampoo
1873,Beans
1873,Cereal
1873,Tea
1873,Beer
1873,Soda
1874,Sugar
1874,Coffee
1874,Soda
1875,Beer
1875,Butter
1875,Toothpaste
1876,Coffee
1876,Tea
1876,Cereal
1876,Milk
1876,Biscuits
1876,Soap
1877,Rice
1877,Shampoo
1877,Toothpaste
1878,Butter
1878,Tea
1878,Eggs
1878,Beans
1878,Diapers
1878,Coffee
1879,Rice
1879,Eggs
1880,Bread
1880,Biscuits
1880,Flour
1880,Soda
1881,Butter
1881,Bread
1881,Milk
1881,Rice
1881,Biscuits
1882,Milk
1882,Butter
1882,Coffee
1882,Beer
1882,Bread
1882,Diapers
1883,Beer
1883,Rice
1883,Soda
1883,Diapers
1883,Cooking Oil
1883,Beans
1884,Cooking Oil
1884,Salt
1884,Cereal
1884,Diapers
1884,Flour
1885,Soap
1885,Cereal
1885,Milk
1885,Salt
1886,Butter
1886,Bread
1886,Toothpaste
1886,Soap
1887,Bread
1887,Butter
1887,Beer
1888,Flour
1888,Salt
1888,Toothpaste
1888,Soda
1889,Shampoo
1889,Coffee
1889,Bread
1889,Cooking Oil
1889,Diapers
1889,Beer
1890,Milk
1890,Cooking Oil
1890,Toothpaste
1890,Flour
1891,Soda
1891,Soap
1891,Eggs
1891,Salt
